System,OR_0,OR_1,OR_2,OR_3,Ac_0,Ac_1,Ac_2,Ac_3,SH,FDC,FBD,PLO,Ske,Kur,CL,MIE,NBC,MAPE,RD,Model,perf
deeparch,0,0,1,0,0,0,0,1,2,-0.0340365082878712,3.0,0.1328703070967249,0.0155279840602529,-0.0639915704765654,0.2073795539887108,0.0071238282847163,-0.0464430492288709,17.8242536597527,32.23352318958503,HINNPerf,1.0462030171333334
deeparch,0,0,1,0,0,0,0,1,2,-0.0911472625906671,3.0,0.1324634722716638,-0.0132682212233263,-0.0761779472372292,0.0252080155822014,0.0069779462713533,-0.0477092983424759,12.350207569486262,31.090317331163547,DaL,1.0489936589333335
deeparch,0,0,0,1,0,0,1,0,3,0.0591236572173701,2.0,0.1438548473733726,0.0063945969072209,-0.0254261491380605,-0.0850871442199849,-0.0060180450816206,-0.0508641688096205,14.209216501503237,40.26688364524003,RF,1.0487370171666668
deeparch,0,0,0,1,0,0,1,0,3,0.0264095880526725,1.0,0.1869793388298413,-0.0084023014601778,-0.0098774977453319,-0.3626868694131486,0.0151423756345829,-0.0699038517275956,14.224095445148247,43.254678600488205,DT,1.0648968060333333
deeparch,0,0,0,1,0,0,1,0,3,0.098788801653264,3.5,0.1300224633212977,-0.942066160828401,-1.1666310799731476,0.8645118530871105,0.0155587650739978,-0.0456112804495441,81.77257013086435,72.70870626525631,LR,1.0458450237
deeparch,0,0,0,1,0,0,1,0,3,0.1405403304272861,3.0,0.1361249856972131,-0.3509227652465101,-0.7710746982870977,0.0371203582475185,0.0118485197843618,-0.0481218061803909,56.81207911569686,36.44914564686737,SVR,1.0481735467
deeparch,0,0,0,1,0,0,1,0,3,0.0363208691266748,4.0,0.1536188831748371,0.0050697667912482,0.1479826366569996,-0.5898945153701702,0.0134245480411596,-0.0579117748462346,43.973432002289286,93.59153783563872,GP,1.0462376514333334
deeparch,0,0,0,1,0,0,1,0,3,0.0932707416763035,4.0,0.1320566374466029,-0.9421030458436028,-1.1705322288686035,0.679383242567317,0.0160747936262288,-0.0467570336167948,81.20482260275001,72.70951993490642,SPLConqueror,1.4236416897
deeparch,0,0,0,1,0,0,1,0,3,0.0852911460831636,1.0,0.2451567188135678,0.0085136941599086,0.0078896672120392,0.2004505765251489,0.01435733180878,-0.0874730593583927,13.091738848593804,38.3393002441009,DECART,1.0479200521666665
deeparch,0,0,0,1,0,0,1,0,3,-0.039440520195137,4.0,0.1292087936711757,-0.0067062711812171,-0.0755516282110051,0.1053347734536727,0.0007545044515602,-0.0454734114082415,46.23723032874421,31.925549227013832,DeepPerf,1.0480346043333333
deeparch,0,0,0,1,0,0,1,0,3,-0.0340365082878712,3.0,0.1328703070967249,0.0155279840602529,-0.0639915704765654,0.2073795539887108,0.0071238282847163,-0.0464430492288709,17.8242536597527,32.23352318958503,HINNPerf,1.0457266488333334
deeparch,0,0,0,1,0,0,1,0,3,-0.0911472625906671,3.0,0.1324634722716638,-0.0132682212233263,-0.0761779472372292,0.0252080155822014,0.0069779462713533,-0.0477092983424759,12.350207569486262,31.090317331163547,DaL,1.0462281226333334
deeparch,0,0,0,1,1,0,0,0,6,0.0591236572173701,2.0,0.1438548473733726,0.0063945969072209,-0.0254261491380605,-0.0850871442199849,-0.0060180450816206,-0.0508641688096205,14.209216501503237,40.26688364524003,RF,1.0451813855000005
deeparch,0,0,0,1,1,0,0,0,6,0.0264095880526725,1.0,0.1869793388298413,-0.0084023014601778,-0.0098774977453319,-0.3626868694131486,0.0151423756345829,-0.0699038517275956,14.224095445148247,43.254678600488205,DT,1.0451731680000005
deeparch,0,0,0,1,1,0,0,0,6,0.098788801653264,3.5,0.1300224633212977,-0.942066160828401,-1.1666310799731476,0.8645118530871105,0.0155587650739978,-0.0456112804495441,81.77257013086435,72.70870626525631,LR,1.056839839466667
deeparch,0,0,0,1,1,0,0,0,6,0.1405403304272861,3.0,0.1361249856972131,-0.3509227652465101,-0.7710746982870977,0.0371203582475185,0.0118485197843618,-0.0481218061803909,56.81207911569686,36.44914564686737,SVR,1.0492459216000003
deeparch,0,0,0,1,1,0,0,0,6,0.0363208691266748,4.0,0.1536188831748371,0.0050697667912482,0.1479826366569996,-0.5898945153701702,0.0134245480411596,-0.0579117748462346,43.973432002289286,93.59153783563872,GP,1.0517708936
deeparch,0,0,0,1,1,0,0,0,6,0.0932707416763035,4.0,0.1320566374466029,-0.9421030458436028,-1.1705322288686035,0.679383242567317,0.0160747936262288,-0.0467570336167948,81.20482260275001,72.70951993490642,SPLConqueror,1.0621573208333337
deeparch,0,0,0,1,1,0,0,0,6,0.0852911460831636,1.0,0.2451567188135678,0.0085136941599086,0.0078896672120392,0.2004505765251489,0.01435733180878,-0.0874730593583927,13.091738848593804,38.3393002441009,DECART,1.0451731680000005
deeparch,0,0,0,1,1,0,0,0,6,-0.039440520195137,4.0,0.1292087936711757,-0.0067062711812171,-0.0755516282110051,0.1053347734536727,0.0007545044515602,-0.0454734114082415,46.23723032874421,31.925549227013832,DeepPerf,1.0451731680000005
deeparch,0,0,0,1,1,0,0,0,6,-0.0340365082878712,3.0,0.1328703070967249,0.0155279840602529,-0.0639915704765654,0.2073795539887108,0.0071238282847163,-0.0464430492288709,17.8242536597527,32.23352318958503,HINNPerf,1.0483480452000002
deeparch,0,0,0,1,1,0,0,0,6,-0.0911472625906671,3.0,0.1324634722716638,-0.0132682212233263,-0.0761779472372292,0.0252080155822014,0.0069779462713533,-0.0477092983424759,12.350207569486262,31.090317331163547,DaL,1.0451731680000005
deeparch,0,1,0,0,0,0,1,0,4,0.0591236572173701,2.0,0.1438548473733726,0.0063945969072209,-0.0254261491380605,-0.0850871442199849,-0.0060180450816206,-0.0508641688096205,14.209216501503237,40.26688364524003,RF,1.0453366914666666
deeparch,0,1,0,0,0,0,1,0,4,0.0264095880526725,1.0,0.1869793388298413,-0.0084023014601778,-0.0098774977453319,-0.3626868694131486,0.0151423756345829,-0.0699038517275956,14.224095445148247,43.254678600488205,DT,1.0453366914666666
deeparch,0,1,0,0,0,0,1,0,4,0.098788801653264,3.5,0.1300224633212977,-0.942066160828401,-1.1666310799731476,0.8645118530871105,0.0155587650739978,-0.0456112804495441,81.77257013086435,72.70870626525631,LR,1.0467437346333333
deeparch,0,1,0,0,0,0,1,0,4,0.1405403304272861,3.0,0.1361249856972131,-0.3509227652465101,-0.7710746982870977,0.0371203582475185,0.0118485197843618,-0.0481218061803909,56.81207911569686,36.44914564686737,SVR,1.045547866766667
deeparch,0,1,0,0,0,0,1,0,4,0.0363208691266748,4.0,0.1536188831748371,0.0050697667912482,0.1479826366569996,-0.5898945153701702,0.0134245480411596,-0.0579117748462346,43.973432002289286,93.59153783563872,GP,1.0471987882333331
deeparch,0,1,0,0,0,0,1,0,4,0.0932707416763035,4.0,0.1320566374466029,-0.9421030458436028,-1.1705322288686035,0.679383242567317,0.0160747936262288,-0.0467570336167948,81.20482260275001,72.70951993490642,SPLConqueror,1.046597115133333
deeparch,0,1,0,0,0,0,1,0,4,0.0852911460831636,1.0,0.2451567188135678,0.0085136941599086,0.0078896672120392,0.2004505765251489,0.01435733180878,-0.0874730593583927,13.091738848593804,38.3393002441009,DECART,1.0453366914666666
deeparch,0,1,0,0,0,0,1,0,4,-0.039440520195137,4.0,0.1292087936711757,-0.0067062711812171,-0.0755516282110051,0.1053347734536727,0.0007545044515602,-0.0454734114082415,46.23723032874421,31.925549227013832,DeepPerf,1.0459466377
deeparch,0,1,0,0,0,0,1,0,4,-0.0340365082878712,3.0,0.1328703070967249,0.0155279840602529,-0.0639915704765654,0.2073795539887108,0.0071238282847163,-0.0464430492288709,17.8242536597527,32.23352318958503,HINNPerf,1.045538822733333
deeparch,0,1,0,0,0,0,1,0,4,-0.0911472625906671,3.0,0.1324634722716638,-0.0132682212233263,-0.0761779472372292,0.0252080155822014,0.0069779462713533,-0.0477092983424759,12.350207569486262,31.090317331163547,DaL,1.0453366914666666
deeparch,0,0,0,1,0,0,0,1,5,0.0591236572173701,2.0,0.1438548473733726,0.0063945969072209,-0.0254261491380605,-0.0850871442199849,-0.0060180450816206,-0.0508641688096205,14.209216501503237,40.26688364524003,RF,1.045419693
deeparch,0,0,0,1,0,0,0,1,5,0.0264095880526725,1.0,0.1869793388298413,-0.0084023014601778,-0.0098774977453319,-0.3626868694131486,0.0151423756345829,-0.0699038517275956,14.224095445148247,43.254678600488205,DT,1.049491842533333
deeparch,0,0,0,1,0,0,0,1,5,0.098788801653264,3.5,0.1300224633212977,-0.942066160828401,-1.1666310799731476,0.8645118530871105,0.0155587650739978,-0.0456112804495441,81.77257013086435,72.70870626525631,LR,1.0478870232
deeparch,0,0,0,1,0,0,0,1,5,0.1405403304272861,3.0,0.1361249856972131,-0.3509227652465101,-0.7710746982870977,0.0371203582475185,0.0118485197843618,-0.0481218061803909,56.81207911569686,36.44914564686737,SVR,1.0488121986
deeparch,0,0,0,1,0,0,0,1,5,0.0363208691266748,4.0,0.1536188831748371,0.0050697667912482,0.1479826366569996,-0.5898945153701702,0.0134245480411596,-0.0579117748462346,43.973432002289286,93.59153783563872,GP,1.0454269964000005
deeparch,0,0,0,1,0,0,0,1,5,0.0932707416763035,4.0,0.1320566374466029,-0.9421030458436028,-1.1705322288686035,0.679383242567317,0.0160747936262288,-0.0467570336167948,81.20482260275001,72.70951993490642,SPLConqueror,1.0485096374000002
deeparch,0,0,0,1,0,0,0,1,5,0.0852911460831636,1.0,0.2451567188135678,0.0085136941599086,0.0078896672120392,0.2004505765251489,0.01435733180878,-0.0874730593583927,13.091738848593804,38.3393002441009,DECART,1.0491668700666663
deeparch,0,0,0,1,0,0,0,1,5,-0.039440520195137,4.0,0.1292087936711757,-0.0067062711812171,-0.0755516282110051,0.1053347734536727,0.0007545044515602,-0.0454734114082415,46.23723032874421,31.925549227013832,DeepPerf,1.0487692514666664
deeparch,0,0,0,1,0,0,0,1,5,-0.0340365082878712,3.0,0.1328703070967249,0.0155279840602529,-0.0639915704765654,0.2073795539887108,0.0071238282847163,-0.0464430492288709,17.8242536597527,32.23352318958503,HINNPerf,1.0459793010666667
deeparch,0,0,0,1,0,0,0,1,5,-0.0911472625906671,3.0,0.1324634722716638,-0.0132682212233263,-0.0761779472372292,0.0252080155822014,0.0069779462713533,-0.0477092983424759,12.350207569486262,31.090317331163547,DaL,1.0460122107999998
deeparch,0,0,1,0,0,1,0,0,5,0.0591236572173701,2.0,0.1438548473733726,0.0063945969072209,-0.0254261491380605,-0.0850871442199849,-0.0060180450816206,-0.0508641688096205,14.209216501503237,40.26688364524003,RF,1.0454770724
deeparch,0,0,1,0,0,1,0,0,5,0.0264095880526725,1.0,0.1869793388298413,-0.0084023014601778,-0.0098774977453319,-0.3626868694131486,0.0151423756345829,-0.0699038517275956,14.224095445148247,43.254678600488205,DT,1.0464668591333333
deeparch,0,0,1,0,0,1,0,0,5,0.098788801653264,3.5,0.1300224633212977,-0.942066160828401,-1.1666310799731476,0.8645118530871105,0.0155587650739978,-0.0456112804495441,81.77257013086435,72.70870626525631,LR,2.599961527566667
deeparch,0,0,1,0,0,1,0,0,5,0.1405403304272861,3.0,0.1361249856972131,-0.3509227652465101,-0.7710746982870977,0.0371203582475185,0.0118485197843618,-0.0481218061803909,56.81207911569686,36.44914564686737,SVR,5.155446530000001
deeparch,0,0,1,0,0,1,0,0,5,0.0363208691266748,4.0,0.1536188831748371,0.0050697667912482,0.1479826366569996,-0.5898945153701702,0.0134245480411596,-0.0579117748462346,43.973432002289286,93.59153783563872,GP,1.1215881347666667
deeparch,0,0,1,0,0,1,0,0,5,0.0932707416763035,4.0,0.1320566374466029,-0.9421030458436028,-1.1705322288686035,0.679383242567317,0.0160747936262288,-0.0467570336167948,81.20482260275001,72.70951993490642,SPLConqueror,3.0209288754
deeparch,0,0,1,0,0,1,0,0,5,0.0852911460831636,1.0,0.2451567188135678,0.0085136941599086,0.0078896672120392,0.2004505765251489,0.01435733180878,-0.0874730593583927,13.091738848593804,38.3393002441009,DECART,1.0464201131999995
deeparch,0,0,1,0,0,1,0,0,5,-0.039440520195137,4.0,0.1292087936711757,-0.0067062711812171,-0.0755516282110051,0.1053347734536727,0.0007545044515602,-0.0454734114082415,46.23723032874421,31.925549227013832,DeepPerf,1.0475176016
deeparch,0,0,1,0,0,1,0,0,5,-0.0340365082878712,3.0,0.1328703070967249,0.0155279840602529,-0.0639915704765654,0.2073795539887108,0.0071238282847163,-0.0464430492288709,17.8242536597527,32.23352318958503,HINNPerf,1.0453173715333337
deeparch,0,0,1,0,0,1,0,0,5,-0.0911472625906671,3.0,0.1324634722716638,-0.0132682212233263,-0.0761779472372292,0.0252080155822014,0.0069779462713533,-0.0477092983424759,12.350207569486262,31.090317331163547,DaL,1.0464769283666664
deeparch,0,0,0,1,0,0,0,1,1,0.0591236572173701,2.0,0.1438548473733726,0.0063945969072209,-0.0254261491380605,-0.0850871442199849,-0.0060180450816206,-0.0508641688096205,14.209216501503237,40.26688364524003,RF,1.0466872134333336
deeparch,0,0,0,1,0,0,0,1,1,0.0264095880526725,1.0,0.1869793388298413,-0.0084023014601778,-0.0098774977453319,-0.3626868694131486,0.0151423756345829,-0.0699038517275956,14.224095445148247,43.254678600488205,DT,1.0452880699000002
deeparch,0,0,0,1,0,0,0,1,1,0.098788801653264,3.5,0.1300224633212977,-0.942066160828401,-1.1666310799731476,0.8645118530871105,0.0155587650739978,-0.0456112804495441,81.77257013086435,72.70870626525631,LR,1.0589235782
deeparch,0,0,0,1,0,0,0,1,1,0.1405403304272861,3.0,0.1361249856972131,-0.3509227652465101,-0.7710746982870977,0.0371203582475185,0.0118485197843618,-0.0481218061803909,56.81207911569686,36.44914564686737,SVR,1.370469816533333
deeparch,0,0,0,1,0,0,0,1,1,0.0363208691266748,4.0,0.1536188831748371,0.0050697667912482,0.1479826366569996,-0.5898945153701702,0.0134245480411596,-0.0579117748462346,43.973432002289286,93.59153783563872,GP,1.1091226816333333
deeparch,0,0,0,1,0,0,0,1,1,0.0932707416763035,4.0,0.1320566374466029,-0.9421030458436028,-1.1705322288686035,0.679383242567317,0.0160747936262288,-0.0467570336167948,81.20482260275001,72.70951993490642,SPLConqueror,1.0579093137333333
deeparch,0,0,0,1,0,0,0,1,1,0.0852911460831636,1.0,0.2451567188135678,0.0085136941599086,0.0078896672120392,0.2004505765251489,0.01435733180878,-0.0874730593583927,13.091738848593804,38.3393002441009,DECART,1.0470564205666668
deeparch,0,0,0,1,0,0,0,1,1,-0.039440520195137,4.0,0.1292087936711757,-0.0067062711812171,-0.0755516282110051,0.1053347734536727,0.0007545044515602,-0.0454734114082415,46.23723032874421,31.925549227013832,DeepPerf,1.0458276112000002
deeparch,0,0,0,1,0,0,0,1,1,-0.0340365082878712,3.0,0.1328703070967249,0.0155279840602529,-0.0639915704765654,0.2073795539887108,0.0071238282847163,-0.0464430492288709,17.8242536597527,32.23352318958503,HINNPerf,1.0472157715333337
deeparch,0,0,0,1,0,0,0,1,1,-0.0911472625906671,3.0,0.1324634722716638,-0.0132682212233263,-0.0761779472372292,0.0252080155822014,0.0069779462713533,-0.0477092983424759,12.350207569486262,31.090317331163547,DaL,1.4247681300666664
deeparch,1,0,0,0,0,0,0,1,5,0.0591236572173701,2.0,0.1438548473733726,0.0063945969072209,-0.0254261491380605,-0.0850871442199849,-0.0060180450816206,-0.0508641688096205,14.209216501503237,40.26688364524003,RF,1.0454358418000005
deeparch,1,0,0,0,0,0,0,1,5,0.0264095880526725,1.0,0.1869793388298413,-0.0084023014601778,-0.0098774977453319,-0.3626868694131486,0.0151423756345829,-0.0699038517275956,14.224095445148247,43.254678600488205,DT,1.0483503897000002
deeparch,1,0,0,0,0,0,0,1,5,0.098788801653264,3.5,0.1300224633212977,-0.942066160828401,-1.1666310799731476,0.8645118530871105,0.0155587650739978,-0.0456112804495441,81.77257013086435,72.70870626525631,LR,1.0929965892333335
deeparch,1,0,0,0,0,0,0,1,5,0.1405403304272861,3.0,0.1361249856972131,-0.3509227652465101,-0.7710746982870977,0.0371203582475185,0.0118485197843618,-0.0481218061803909,56.81207911569686,36.44914564686737,SVR,1.4806922194666663
deeparch,1,0,0,0,0,0,0,1,5,0.0363208691266748,4.0,0.1536188831748371,0.0050697667912482,0.1479826366569996,-0.5898945153701702,0.0134245480411596,-0.0579117748462346,43.973432002289286,93.59153783563872,GP,1.0582630395666668
deeparch,1,0,0,0,0,0,0,1,5,0.0932707416763035,4.0,0.1320566374466029,-0.9421030458436028,-1.1705322288686035,0.679383242567317,0.0160747936262288,-0.0467570336167948,81.20482260275001,72.70951993490642,SPLConqueror,1.4300577082666663
deeparch,1,0,0,0,0,0,0,1,5,0.0852911460831636,1.0,0.2451567188135678,0.0085136941599086,0.0078896672120392,0.2004505765251489,0.01435733180878,-0.0874730593583927,13.091738848593804,38.3393002441009,DECART,1.0479225158333334
deeparch,1,0,0,0,0,0,0,1,5,-0.039440520195137,4.0,0.1292087936711757,-0.0067062711812171,-0.0755516282110051,0.1053347734536727,0.0007545044515602,-0.0454734114082415,46.23723032874421,31.925549227013832,DeepPerf,1.0482948143333335
deeparch,1,0,0,0,0,0,0,1,5,-0.0340365082878712,3.0,0.1328703070967249,0.0155279840602529,-0.0639915704765654,0.2073795539887108,0.0071238282847163,-0.0464430492288709,17.8242536597527,32.23352318958503,HINNPerf,1.0458643991666667
deeparch,1,0,0,0,0,0,0,1,5,-0.0911472625906671,3.0,0.1324634722716638,-0.0132682212233263,-0.0761779472372292,0.0252080155822014,0.0069779462713533,-0.0477092983424759,12.350207569486262,31.090317331163547,DaL,1.0453947543000002
exastencils,0,0,1,0,0,0,0,1,2,-0.292802808619078,2.0,-0.0004216050433565,0.0091064350201492,-0.038091298258899,0.056955771386963,-0.0091780849942711,0.0127895083185743,3.023724884850395,3115.3928661080363,RF,4699.273333333333
exastencils,0,0,1,0,0,0,0,1,2,0.0160194706401934,1.0,0.0106533797158387,-0.0105989250957256,-0.0648254160078094,2.25708381445911,0.0110858240397992,-0.4156990794759291,3.735353281318345,3846.951044144543,DT,4701.580000000001
exastencils,0,0,1,0,0,0,0,1,2,0.258419415676574,7.0,-0.0004993032634696,-2.1216787743112118,-2.394113929244564,1.1144425006912364,0.019864607763526,0.0276895591363056,17.433105965278294,17240.263946830513,LR,5204.406666666667
exastencils,0,0,1,0,0,0,0,1,2,-0.2059377514448209,4.0,-0.000600908628233,-1.5677415745585628,-2.994702585289964,1.4838575893539034,-0.0062483936612718,0.0301353111589379,14.77550698705674,16586.331687724876,SVR,4809.52
exastencils,0,0,1,0,0,0,0,1,2,0.1572469889428803,7.0,0.0021663433650252,-1.8695876821110016,77.97363306742844,-1.2742821097792014,-0.0519909872829439,-0.0312181402145478,333.060997574682,25133.61114431548,GP,5307.293333333335
exastencils,0,0,1,0,0,0,0,1,2,-0.3020033625822505,4.0,-0.000600908628233,-2.1311332402677867,-2.409236594150951,0.3387333858938373,0.019984022703602,0.0278330941077765,17.318621468533244,17234.269098820183,SPLConqueror,5188.733333333334
exastencils,0,0,1,0,0,0,0,1,2,0.0459252354378028,0.0,0.0151180389792595,0.000553362172208,-0.0138897333638805,3.3378809273092123,-0.054756830289263,-0.6331064030268948,3.675820952034935,3787.555823182758,DECART,4712.193333333332
exastencils,0,0,1,0,0,0,0,1,2,0.1098927195051473,5.0,-0.0003678139678936,0.0025599911381293,-0.0508970494489235,0.0862868186339302,-0.0190449928545425,0.0121348916017108,99.46494683922248,3659.540773635201,DeepPerf,4672.546666666667
exastencils,0,0,1,0,0,0,0,1,2,0.0528179801753548,4.0,-0.000415628257194,-0.0005702131910929,-0.0822027647455776,0.0016260365103373,-0.0157979705316392,0.0145053687938955,3.376895935304523,3459.765823541365,HINNPerf,4715.826666666666
exastencils,0,0,1,0,0,0,0,1,2,0.0775837130470688,5.0,-0.0002303478861552,-0.0354466574157033,-0.3003108149811266,0.0628878749642762,-0.0172678872118061,0.0122585437891381,4.140364829106067,4042.874505420945,DaL,4680.786666666666
exastencils,0,0,0,1,0,0,1,0,3,-0.292802808619078,2.0,-0.0004216050433565,0.0091064350201492,-0.038091298258899,0.056955771386963,-0.0091780849942711,0.0127895083185743,3.023724884850395,3115.3928661080363,RF,4688.8533333333335
exastencils,0,0,0,1,0,0,1,0,3,0.0160194706401934,1.0,0.0106533797158387,-0.0105989250957256,-0.0648254160078094,2.25708381445911,0.0110858240397992,-0.4156990794759291,3.735353281318345,3846.951044144543,DT,4702.3533333333335
exastencils,0,0,0,1,0,0,1,0,3,0.258419415676574,7.0,-0.0004993032634696,-2.1216787743112118,-2.394113929244564,1.1144425006912364,0.019864607763526,0.0276895591363056,17.433105965278294,17240.263946830513,LR,5178.946666666667
exastencils,0,0,0,1,0,0,1,0,3,-0.2059377514448209,4.0,-0.000600908628233,-1.5677415745585628,-2.994702585289964,1.4838575893539034,-0.0062483936612718,0.0301353111589379,14.77550698705674,16586.331687724876,SVR,5088.280000000001
exastencils,0,0,0,1,0,0,1,0,3,0.1572469889428803,7.0,0.0021663433650252,-1.8695876821110016,77.97363306742844,-1.2742821097792014,-0.0519909872829439,-0.0312181402145478,333.060997574682,25133.61114431548,GP,4740.333333333333
exastencils,0,0,0,1,0,0,1,0,3,-0.3020033625822505,4.0,-0.000600908628233,-2.1311332402677867,-2.409236594150951,0.3387333858938373,0.019984022703602,0.0278330941077765,17.318621468533244,17234.269098820183,SPLConqueror,5198.713333333333
exastencils,0,0,0,1,0,0,1,0,3,0.0459252354378028,0.0,0.0151180389792595,0.000553362172208,-0.0138897333638805,3.3378809273092123,-0.054756830289263,-0.6331064030268948,3.675820952034935,3787.555823182758,DECART,4702.753333333333
exastencils,0,0,0,1,0,0,1,0,3,0.1098927195051473,5.0,-0.0003678139678936,0.0025599911381293,-0.0508970494489235,0.0862868186339302,-0.0190449928545425,0.0121348916017108,99.46494683922248,3659.540773635201,DeepPerf,4762.133333333333
exastencils,0,0,0,1,0,0,1,0,3,0.0528179801753548,4.0,-0.000415628257194,-0.0005702131910929,-0.0822027647455776,0.0016260365103373,-0.0157979705316392,0.0145053687938955,3.376895935304523,3459.765823541365,HINNPerf,4741.4400000000005
exastencils,0,0,0,1,0,0,1,0,3,0.0775837130470688,5.0,-0.0002303478861552,-0.0354466574157033,-0.3003108149811266,0.0628878749642762,-0.0172678872118061,0.0122585437891381,4.140364829106067,4042.874505420945,DaL,4703.96
exastencils,0,0,0,1,1,0,0,0,6,-0.292802808619078,2.0,-0.0004216050433565,0.0091064350201492,-0.038091298258899,0.056955771386963,-0.0091780849942711,0.0127895083185743,3.023724884850395,3115.3928661080363,RF,4783.96
exastencils,0,0,0,1,1,0,0,0,6,0.0160194706401934,1.0,0.0106533797158387,-0.0105989250957256,-0.0648254160078094,2.25708381445911,0.0110858240397992,-0.4156990794759291,3.735353281318345,3846.951044144543,DT,4812.56
exastencils,0,0,0,1,1,0,0,0,6,0.258419415676574,7.0,-0.0004993032634696,-2.1216787743112118,-2.394113929244564,1.1144425006912364,0.019864607763526,0.0276895591363056,17.433105965278294,17240.263946830513,LR,5301.946666666667
exastencils,0,0,0,1,1,0,0,0,6,-0.2059377514448209,4.0,-0.000600908628233,-1.5677415745585628,-2.994702585289964,1.4838575893539034,-0.0062483936612718,0.0301353111589379,14.77550698705674,16586.331687724876,SVR,5289.413333333333
exastencils,0,0,0,1,1,0,0,0,6,0.1572469889428803,7.0,0.0021663433650252,-1.8695876821110016,77.97363306742844,-1.2742821097792014,-0.0519909872829439,-0.0312181402145478,333.060997574682,25133.61114431548,GP,5396.453333333336
exastencils,0,0,0,1,1,0,0,0,6,-0.3020033625822505,4.0,-0.000600908628233,-2.1311332402677867,-2.409236594150951,0.3387333858938373,0.019984022703602,0.0278330941077765,17.318621468533244,17234.269098820183,SPLConqueror,5305.753333333331
exastencils,0,0,0,1,1,0,0,0,6,0.0459252354378028,0.0,0.0151180389792595,0.000553362172208,-0.0138897333638805,3.3378809273092123,-0.054756830289263,-0.6331064030268948,3.675820952034935,3787.555823182758,DECART,4781.4
exastencils,0,0,0,1,1,0,0,0,6,0.1098927195051473,5.0,-0.0003678139678936,0.0025599911381293,-0.0508970494489235,0.0862868186339302,-0.0190449928545425,0.0121348916017108,99.46494683922248,3659.540773635201,DeepPerf,4646.993333333333
exastencils,0,0,0,1,1,0,0,0,6,0.0528179801753548,4.0,-0.000415628257194,-0.0005702131910929,-0.0822027647455776,0.0016260365103373,-0.0157979705316392,0.0145053687938955,3.376895935304523,3459.765823541365,HINNPerf,4808.22
exastencils,0,0,0,1,1,0,0,0,6,0.0775837130470688,5.0,-0.0002303478861552,-0.0354466574157033,-0.3003108149811266,0.0628878749642762,-0.0172678872118061,0.0122585437891381,4.140364829106067,4042.874505420945,DaL,4713.6466666666665
exastencils,0,1,0,0,0,0,1,0,4,-0.292802808619078,2.0,-0.0004216050433565,0.0091064350201492,-0.038091298258899,0.056955771386963,-0.0091780849942711,0.0127895083185743,3.023724884850395,3115.3928661080363,RF,4908.233333333333
exastencils,0,1,0,0,0,0,1,0,4,0.0160194706401934,1.0,0.0106533797158387,-0.0105989250957256,-0.0648254160078094,2.25708381445911,0.0110858240397992,-0.4156990794759291,3.735353281318345,3846.951044144543,DT,4673.106666666668
exastencils,0,1,0,0,0,0,1,0,4,0.258419415676574,7.0,-0.0004993032634696,-2.1216787743112118,-2.394113929244564,1.1144425006912364,0.019864607763526,0.0276895591363056,17.433105965278294,17240.263946830513,LR,5189.600000000001
exastencils,0,1,0,0,0,0,1,0,4,-0.2059377514448209,4.0,-0.000600908628233,-1.5677415745585628,-2.994702585289964,1.4838575893539034,-0.0062483936612718,0.0301353111589379,14.77550698705674,16586.331687724876,SVR,5208.406666666667
exastencils,0,1,0,0,0,0,1,0,4,0.1572469889428803,7.0,0.0021663433650252,-1.8695876821110016,77.97363306742844,-1.2742821097792014,-0.0519909872829439,-0.0312181402145478,333.060997574682,25133.61114431548,GP,5288.46
exastencils,0,1,0,0,0,0,1,0,4,-0.3020033625822505,4.0,-0.000600908628233,-2.1311332402677867,-2.409236594150951,0.3387333858938373,0.019984022703602,0.0278330941077765,17.318621468533244,17234.269098820183,SPLConqueror,5177.253333333333
exastencils,0,1,0,0,0,0,1,0,4,0.0459252354378028,0.0,0.0151180389792595,0.000553362172208,-0.0138897333638805,3.3378809273092123,-0.054756830289263,-0.6331064030268948,3.675820952034935,3787.555823182758,DECART,4691.36
exastencils,0,1,0,0,0,0,1,0,4,0.1098927195051473,5.0,-0.0003678139678936,0.0025599911381293,-0.0508970494489235,0.0862868186339302,-0.0190449928545425,0.0121348916017108,99.46494683922248,3659.540773635201,DeepPerf,4658.866666666666
exastencils,0,1,0,0,0,0,1,0,4,0.0528179801753548,4.0,-0.000415628257194,-0.0005702131910929,-0.0822027647455776,0.0016260365103373,-0.0157979705316392,0.0145053687938955,3.376895935304523,3459.765823541365,HINNPerf,4807.7266666666665
exastencils,0,1,0,0,0,0,1,0,4,0.0775837130470688,5.0,-0.0002303478861552,-0.0354466574157033,-0.3003108149811266,0.0628878749642762,-0.0172678872118061,0.0122585437891381,4.140364829106067,4042.874505420945,DaL,4720.986666666666
exastencils,0,0,0,1,0,0,0,1,5,-0.292802808619078,2.0,-0.0004216050433565,0.0091064350201492,-0.038091298258899,0.056955771386963,-0.0091780849942711,0.0127895083185743,3.023724884850395,3115.3928661080363,RF,4719.413333333333
exastencils,0,0,0,1,0,0,0,1,5,0.0160194706401934,1.0,0.0106533797158387,-0.0105989250957256,-0.0648254160078094,2.25708381445911,0.0110858240397992,-0.4156990794759291,3.735353281318345,3846.951044144543,DT,4744.653333333333
