System,Online,Domain_0,Domain_1,Domain_2,Domain_3,Tech_0,Tech_1,Tech_2,Tech_3,FDC,FBD,PLO,Ske,Kur,CL,MIE,NBC,MAPE,RD,Model,perf
deeparch,1.0,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-0.0340365082878712,3.0,0.1328703070967249,0.0155279840602529,-0.0639915704765654,0.2073795539887108,0.0071238282847163,-0.0464430492288709,17.8242536597527,32.23352318958503,HINNPerf,1.0633734225333331
deeparch,1.0,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-0.0911472625906671,3.0,0.1324634722716638,-0.0132682212233263,-0.0761779472372292,0.0252080155822014,0.0069779462713533,-0.0477092983424759,12.350207569486262,31.090317331163547,DaL,1.047143046
deeparch,0.0,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0591236572173701,2.0,0.1438548473733726,0.0063945969072209,-0.0254261491380605,-0.0850871442199849,-0.0060180450816206,-0.0508641688096205,14.209216501503237,40.26688364524003,RF,1.0612213135
deeparch,0.0,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0264095880526725,1.0,0.1869793388298413,-0.0084023014601778,-0.0098774977453319,-0.3626868694131486,0.0151423756345829,-0.0699038517275956,14.224095445148247,43.254678600488205,DT,1.0612213135
deeparch,0.0,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.098788801653264,3.5,0.1300224633212977,-0.942066160828401,-1.1666310799731476,0.8645118530871105,0.0155587650739978,-0.0456112804495441,81.77257013086435,72.70870626525631,LR,1.0612213135
deeparch,0.0,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.1405403304272861,3.0,0.1361249856972131,-0.3509227652465101,-0.7710746982870977,0.0371203582475185,0.0118485197843618,-0.0481218061803909,56.81207911569686,36.44914564686737,SVR,1.0612213135
deeparch,0.0,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0363208691266748,4.0,0.1536188831748371,0.0050697667912482,0.1479826366569996,-0.5898945153701702,0.0134245480411596,-0.0579117748462346,43.973432002289286,93.59153783563872,GP,1.0612213135
deeparch,0.0,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0932707416763035,4.0,0.1320566374466029,-0.9421030458436028,-1.1705322288686035,0.679383242567317,0.0160747936262288,-0.0467570336167948,81.20482260275001,72.70951993490642,SPLConqueror,1.0612213135
deeparch,0.0,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0852911460831636,1.0,0.2451567188135678,0.0085136941599086,0.0078896672120392,0.2004505765251489,0.01435733180878,-0.0874730593583927,13.091738848593804,38.3393002441009,DECART,1.0612213135
deeparch,0.0,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.039440520195137,4.0,0.1292087936711757,-0.0067062711812171,-0.0755516282110051,0.1053347734536727,0.0007545044515602,-0.0454734114082415,46.23723032874421,31.925549227013832,DeepPerf,1.0612213135
deeparch,0.0,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.0340365082878712,3.0,0.1328703070967249,0.0155279840602529,-0.0639915704765654,0.2073795539887108,0.0071238282847163,-0.0464430492288709,17.8242536597527,32.23352318958503,HINNPerf,1.0612213135
deeparch,0.0,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.0911472625906671,3.0,0.1324634722716638,-0.0132682212233263,-0.0761779472372292,0.0252080155822014,0.0069779462713533,-0.0477092983424759,12.350207569486262,31.090317331163547,DaL,1.0612213135
deeparch,1.0,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0591236572173701,2.0,0.1438548473733726,0.0063945969072209,-0.0254261491380605,-0.0850871442199849,-0.0060180450816206,-0.0508641688096205,14.209216501503237,40.26688364524003,RF,1.052585116966667
deeparch,1.0,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0264095880526725,1.0,0.1869793388298413,-0.0084023014601778,-0.0098774977453319,-0.3626868694131486,0.0151423756345829,-0.0699038517275956,14.224095445148247,43.254678600488205,DT,1.0533307472333333
deeparch,1.0,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.098788801653264,3.5,0.1300224633212977,-0.942066160828401,-1.1666310799731476,0.8645118530871105,0.0155587650739978,-0.0456112804495441,81.77257013086435,72.70870626525631,LR,1.0515184005000002
deeparch,1.0,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.1405403304272861,3.0,0.1361249856972131,-0.3509227652465101,-0.7710746982870977,0.0371203582475185,0.0118485197843618,-0.0481218061803909,56.81207911569686,36.44914564686737,SVR,1.0563561598333335
deeparch,1.0,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0363208691266748,4.0,0.1536188831748371,0.0050697667912482,0.1479826366569996,-0.5898945153701702,0.0134245480411596,-0.0579117748462346,43.973432002289286,93.59153783563872,GP,1.0543756246
deeparch,1.0,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0932707416763035,4.0,0.1320566374466029,-0.9421030458436028,-1.1705322288686035,0.679383242567317,0.0160747936262288,-0.0467570336167948,81.20482260275001,72.70951993490642,SPLConqueror,1.0515184005000002
deeparch,1.0,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0852911460831636,1.0,0.2451567188135678,0.0085136941599086,0.0078896672120392,0.2004505765251489,0.01435733180878,-0.0874730593583927,13.091738848593804,38.3393002441009,DECART,1.0503634054666668
deeparch,1.0,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-0.039440520195137,4.0,0.1292087936711757,-0.0067062711812171,-0.0755516282110051,0.1053347734536727,0.0007545044515602,-0.0454734114082415,46.23723032874421,31.925549227013832,DeepPerf,1.053824583633333
deeparch,1.0,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-0.0340365082878712,3.0,0.1328703070967249,0.0155279840602529,-0.0639915704765654,0.2073795539887108,0.0071238282847163,-0.0464430492288709,17.8242536597527,32.23352318958503,HINNPerf,1.0522849321333334
deeparch,1.0,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-0.0911472625906671,3.0,0.1324634722716638,-0.0132682212233263,-0.0761779472372292,0.0252080155822014,0.0069779462713533,-0.0477092983424759,12.350207569486262,31.090317331163547,DaL,1.0518920977333337
deeparch,1.0,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0591236572173701,2.0,0.1438548473733726,0.0063945969072209,-0.0254261491380605,-0.0850871442199849,-0.0060180450816206,-0.0508641688096205,14.209216501503237,40.26688364524003,RF,1.0505343516333334
deeparch,1.0,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0264095880526725,1.0,0.1869793388298413,-0.0084023014601778,-0.0098774977453319,-0.3626868694131486,0.0151423756345829,-0.0699038517275956,14.224095445148247,43.254678600488205,DT,1.0521327971666667
deeparch,1.0,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.098788801653264,3.5,0.1300224633212977,-0.942066160828401,-1.1666310799731476,0.8645118530871105,0.0155587650739978,-0.0456112804495441,81.77257013086435,72.70870626525631,LR,1.0502100546666666
deeparch,1.0,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.1405403304272861,3.0,0.1361249856972131,-0.3509227652465101,-0.7710746982870977,0.0371203582475185,0.0118485197843618,-0.0481218061803909,56.81207911569686,36.44914564686737,SVR,1.0572438398333333
deeparch,1.0,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0363208691266748,4.0,0.1536188831748371,0.0050697667912482,0.1479826366569996,-0.5898945153701702,0.0134245480411596,-0.0579117748462346,43.973432002289286,93.59153783563872,GP,1.0578133741666669
deeparch,1.0,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0932707416763035,4.0,0.1320566374466029,-0.9421030458436028,-1.1705322288686035,0.679383242567317,0.0160747936262288,-0.0467570336167948,81.20482260275001,72.70951993490642,SPLConqueror,1.0502100546666666
deeparch,1.0,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0852911460831636,1.0,0.2451567188135678,0.0085136941599086,0.0078896672120392,0.2004505765251489,0.01435733180878,-0.0874730593583927,13.091738848593804,38.3393002441009,DECART,1.0530335346666668
deeparch,1.0,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,-0.039440520195137,4.0,0.1292087936711757,-0.0067062711812171,-0.0755516282110051,0.1053347734536727,0.0007545044515602,-0.0454734114082415,46.23723032874421,31.925549227013832,DeepPerf,1.0547608057
deeparch,1.0,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,-0.0340365082878712,3.0,0.1328703070967249,0.0155279840602529,-0.0639915704765654,0.2073795539887108,0.0071238282847163,-0.0464430492288709,17.8242536597527,32.23352318958503,HINNPerf,1.0536262114333337
deeparch,1.0,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,-0.0911472625906671,3.0,0.1324634722716638,-0.0132682212233263,-0.0761779472372292,0.0252080155822014,0.0069779462713533,-0.0477092983424759,12.350207569486262,31.090317331163547,DaL,1.0514438311
deeparch,1.0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0591236572173701,2.0,0.1438548473733726,0.0063945969072209,-0.0254261491380605,-0.0850871442199849,-0.0060180450816206,-0.0508641688096205,14.209216501503237,40.26688364524003,RF,1.0499603589666666
deeparch,1.0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0264095880526725,1.0,0.1869793388298413,-0.0084023014601778,-0.0098774977453319,-0.3626868694131486,0.0151423756345829,-0.0699038517275956,14.224095445148247,43.254678600488205,DT,1.0610041777333334
deeparch,1.0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.098788801653264,3.5,0.1300224633212977,-0.942066160828401,-1.1666310799731476,0.8645118530871105,0.0155587650739978,-0.0456112804495441,81.77257013086435,72.70870626525631,LR,1.0640102626
deeparch,1.0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1405403304272861,3.0,0.1361249856972131,-0.3509227652465101,-0.7710746982870977,0.0371203582475185,0.0118485197843618,-0.0481218061803909,56.81207911569686,36.44914564686737,SVR,1.0584227561
deeparch,1.0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0363208691266748,4.0,0.1536188831748371,0.0050697667912482,0.1479826366569996,-0.5898945153701702,0.0134245480411596,-0.0579117748462346,43.973432002289286,93.59153783563872,GP,1.0541408935666663
deeparch,1.0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0932707416763035,4.0,0.1320566374466029,-0.9421030458436028,-1.1705322288686035,0.679383242567317,0.0160747936262288,-0.0467570336167948,81.20482260275001,72.70951993490642,SPLConqueror,1.0671108246999998
deeparch,1.0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0852911460831636,1.0,0.2451567188135678,0.0085136941599086,0.0078896672120392,0.2004505765251489,0.01435733180878,-0.0874730593583927,13.091738848593804,38.3393002441009,DECART,1.0568641821333336
deeparch,1.0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.039440520195137,4.0,0.1292087936711757,-0.0067062711812171,-0.0755516282110051,0.1053347734536727,0.0007545044515602,-0.0454734114082415,46.23723032874421,31.925549227013832,DeepPerf,1.0572105168333332
deeparch,1.0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.0340365082878712,3.0,0.1328703070967249,0.0155279840602529,-0.0639915704765654,0.2073795539887108,0.0071238282847163,-0.0464430492288709,17.8242536597527,32.23352318958503,HINNPerf,1.0596238612666666
deeparch,1.0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.0911472625906671,3.0,0.1324634722716638,-0.0132682212233263,-0.0761779472372292,0.0252080155822014,0.0069779462713533,-0.0477092983424759,12.350207569486262,31.090317331163547,DaL,1.0492879549333336
exastencils,1.0,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.292802808619078,2.0,-0.0004216050433565,0.0091064350201492,-0.038091298258899,0.056955771386963,-0.0091780849942711,0.0127895083185743,3.023724884850395,3115.3928661080363,RF,4713.180000000001
exastencils,1.0,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0160194706401934,1.0,0.0106533797158387,-0.0105989250957256,-0.0648254160078094,2.25708381445911,0.0110858240397992,-0.4156990794759291,3.735353281318345,3846.951044144543,DT,4738.0
exastencils,1.0,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.258419415676574,7.0,-0.0004993032634696,-2.1216787743112118,-2.394113929244564,1.1144425006912364,0.019864607763526,0.0276895591363056,17.433105965278294,17240.263946830513,LR,4913.58
exastencils,1.0,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.2059377514448209,4.0,-0.000600908628233,-1.5677415745585628,-2.994702585289964,1.4838575893539034,-0.0062483936612718,0.0301353111589379,14.77550698705674,16586.331687724876,SVR,4907.626666666667
exastencils,1.0,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.1572469889428803,7.0,0.0021663433650252,-1.8695876821110016,77.97363306742844,-1.2742821097792014,-0.0519909872829439,-0.0312181402145478,333.060997574682,25133.61114431548,GP,4921.986666666666
exastencils,1.0,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.3020033625822505,4.0,-0.000600908628233,-2.1311332402677867,-2.409236594150951,0.3387333858938373,0.019984022703602,0.0278330941077765,17.318621468533244,17234.269098820183,SPLConqueror,4907.88
exastencils,1.0,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0459252354378028,0.0,0.0151180389792595,0.000553362172208,-0.0138897333638805,3.3378809273092123,-0.054756830289263,-0.6331064030268948,3.675820952034935,3787.555823182758,DECART,4737.573333333334
exastencils,1.0,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.1098927195051473,5.0,-0.0003678139678936,0.0025599911381293,-0.0508970494489235,0.0862868186339302,-0.0190449928545425,0.0121348916017108,99.46494683922248,3659.540773635201,DeepPerf,4726.7666666666655
exastencils,1.0,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0528179801753548,4.0,-0.000415628257194,-0.0005702131910929,-0.0822027647455776,0.0016260365103373,-0.0157979705316392,0.0145053687938955,3.376895935304523,3459.765823541365,HINNPerf,4767.52
exastencils,1.0,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0775837130470688,5.0,-0.0002303478861552,-0.0354466574157033,-0.3003108149811266,0.0628878749642762,-0.0172678872118061,0.0122585437891381,4.140364829106067,4042.874505420945,DaL,4723.960000000001
exastencils,1.0,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-0.292802808619078,2.0,-0.0004216050433565,0.0091064350201492,-0.038091298258899,0.056955771386963,-0.0091780849942711,0.0127895083185743,3.023724884850395,3115.3928661080363,RF,4808.2733333333335
exastencils,1.0,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0160194706401934,1.0,0.0106533797158387,-0.0105989250957256,-0.0648254160078094,2.25708381445911,0.0110858240397992,-0.4156990794759291,3.735353281318345,3846.951044144543,DT,4799.286666666667
exastencils,1.0,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.258419415676574,7.0,-0.0004993032634696,-2.1216787743112118,-2.394113929244564,1.1144425006912364,0.019864607763526,0.0276895591363056,17.433105965278294,17240.263946830513,LR,4814.12
exastencils,1.0,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-0.2059377514448209,4.0,-0.000600908628233,-1.5677415745585628,-2.994702585289964,1.4838575893539034,-0.0062483936612718,0.0301353111589379,14.77550698705674,16586.331687724876,SVR,4811.339999999999
exastencils,1.0,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.1572469889428803,7.0,0.0021663433650252,-1.8695876821110016,77.97363306742844,-1.2742821097792014,-0.0519909872829439,-0.0312181402145478,333.060997574682,25133.61114431548,GP,4793.62
exastencils,1.0,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-0.3020033625822505,4.0,-0.000600908628233,-2.1311332402677867,-2.409236594150951,0.3387333858938373,0.019984022703602,0.0278330941077765,17.318621468533244,17234.269098820183,SPLConqueror,4808.7
exastencils,1.0,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0459252354378028,0.0,0.0151180389792595,0.000553362172208,-0.0138897333638805,3.3378809273092123,-0.054756830289263,-0.6331064030268948,3.675820952034935,3787.555823182758,DECART,4825.6866666666665
exastencils,1.0,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.1098927195051473,5.0,-0.0003678139678936,0.0025599911381293,-0.0508970494489235,0.0862868186339302,-0.0190449928545425,0.0121348916017108,99.46494683922248,3659.540773635201,DeepPerf,4818.899999999999
exastencils,1.0,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0528179801753548,4.0,-0.000415628257194,-0.0005702131910929,-0.0822027647455776,0.0016260365103373,-0.0157979705316392,0.0145053687938955,3.376895935304523,3459.765823541365,HINNPerf,4795.466666666665
exastencils,1.0,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0775837130470688,5.0,-0.0002303478861552,-0.0354466574157033,-0.3003108149811266,0.0628878749642762,-0.0172678872118061,0.0122585437891381,4.140364829106067,4042.874505420945,DaL,4814.8
exastencils,1.0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.292802808619078,2.0,-0.0004216050433565,0.0091064350201492,-0.038091298258899,0.056955771386963,-0.0091780849942711,0.0127895083185743,3.023724884850395,3115.3928661080363,RF,4696.733333333334
exastencils,1.0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0160194706401934,1.0,0.0106533797158387,-0.0105989250957256,-0.0648254160078094,2.25708381445911,0.0110858240397992,-0.4156990794759291,3.735353281318345,3846.951044144543,DT,4699.366666666668
exastencils,1.0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.258419415676574,7.0,-0.0004993032634696,-2.1216787743112118,-2.394113929244564,1.1144425006912364,0.019864607763526,0.0276895591363056,17.433105965278294,17240.263946830513,LR,4882.460000000001
exastencils,1.0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.2059377514448209,4.0,-0.000600908628233,-1.5677415745585628,-2.994702585289964,1.4838575893539034,-0.0062483936612718,0.0301353111589379,14.77550698705674,16586.331687724876,SVR,4874.746666666667
exastencils,1.0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1572469889428803,7.0,0.0021663433650252,-1.8695876821110016,77.97363306742844,-1.2742821097792014,-0.0519909872829439,-0.0312181402145478,333.060997574682,25133.61114431548,GP,4905.193333333333
exastencils,1.0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.3020033625822505,4.0,-0.000600908628233,-2.1311332402677867,-2.409236594150951,0.3387333858938373,0.019984022703602,0.0278330941077765,17.318621468533244,17234.269098820183,SPLConqueror,4899.673333333333
exastencils,1.0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0459252354378028,0.0,0.0151180389792595,0.000553362172208,-0.0138897333638805,3.3378809273092123,-0.054756830289263,-0.6331064030268948,3.675820952034935,3787.555823182758,DECART,4700.053333333333
exastencils,1.0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1098927195051473,5.0,-0.0003678139678936,0.0025599911381293,-0.0508970494489235,0.0862868186339302,-0.0190449928545425,0.0121348916017108,99.46494683922248,3659.540773635201,DeepPerf,4709.286666666666
exastencils,1.0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0528179801753548,4.0,-0.000415628257194,-0.0005702131910929,-0.0822027647455776,0.0016260365103373,-0.0157979705316392,0.0145053687938955,3.376895935304523,3459.765823541365,HINNPerf,4719.639999999999
exastencils,1.0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0775837130470688,5.0,-0.0002303478861552,-0.0354466574157033,-0.3003108149811266,0.0628878749642762,-0.0172678872118061,0.0122585437891381,4.140364829106067,4042.874505420945,DaL,4698.28
exastencils,1.0,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-0.292802808619078,2.0,-0.0004216050433565,0.0091064350201492,-0.038091298258899,0.056955771386963,-0.0091780849942711,0.0127895083185743,3.023724884850395,3115.3928661080363,RF,4683.006666666666
exastencils,1.0,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0160194706401934,1.0,0.0106533797158387,-0.0105989250957256,-0.0648254160078094,2.25708381445911,0.0110858240397992,-0.4156990794759291,3.735353281318345,3846.951044144543,DT,4688.4800000000005
exastencils,1.0,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.258419415676574,7.0,-0.0004993032634696,-2.1216787743112118,-2.394113929244564,1.1144425006912364,0.019864607763526,0.0276895591363056,17.433105965278294,17240.263946830513,LR,4920.453333333334
exastencils,1.0,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-0.2059377514448209,4.0,-0.000600908628233,-1.5677415745585628,-2.994702585289964,1.4838575893539034,-0.0062483936612718,0.0301353111589379,14.77550698705674,16586.331687724876,SVR,4868.9
exastencils,1.0,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.1572469889428803,7.0,0.0021663433650252,-1.8695876821110016,77.97363306742844,-1.2742821097792014,-0.0519909872829439,-0.0312181402145478,333.060997574682,25133.61114431548,GP,4887.12
exastencils,1.0,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-0.3020033625822505,4.0,-0.000600908628233,-2.1311332402677867,-2.409236594150951,0.3387333858938373,0.019984022703602,0.0278330941077765,17.318621468533244,17234.269098820183,SPLConqueror,4928.24
exastencils,1.0,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0459252354378028,0.0,0.0151180389792595,0.000553362172208,-0.0138897333638805,3.3378809273092123,-0.054756830289263,-0.6331064030268948,3.675820952034935,3787.555823182758,DECART,4693.673333333334
exastencils,1.0,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.1098927195051473,5.0,-0.0003678139678936,0.0025599911381293,-0.0508970494489235,0.0862868186339302,-0.0190449928545425,0.0121348916017108,99.46494683922248,3659.540773635201,DeepPerf,4682.039999999999
exastencils,1.0,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0528179801753548,4.0,-0.000415628257194,-0.0005702131910929,-0.0822027647455776,0.0016260365103373,-0.0157979705316392,0.0145053687938955,3.376895935304523,3459.765823541365,HINNPerf,4748.240000000001
exastencils,1.0,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0775837130470688,5.0,-0.0002303478861552,-0.0354466574157033,-0.3003108149811266,0.0628878749642762,-0.0172678872118061,0.0122585437891381,4.140364829106067,4042.874505420945,DaL,4705.660000000001
exastencils,0.0,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.292802808619078,2.0,-0.0004216050433565,0.0091064350201492,-0.038091298258899,0.056955771386963,-0.0091780849942711,0.0127895083185743,3.023724884850395,3115.3928661080363,RF,4758.406666666667
exastencils,0.0,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0160194706401934,1.0,0.0106533797158387,-0.0105989250957256,-0.0648254160078094,2.25708381445911,0.0110858240397992,-0.4156990794759291,3.735353281318345,3846.951044144543,DT,4758.406666666667
exastencils,0.0,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.258419415676574,7.0,-0.0004993032634696,-2.1216787743112118,-2.394113929244564,1.1144425006912364,0.019864607763526,0.0276895591363056,17.433105965278294,17240.263946830513,LR,4758.406666666667
exastencils,0.0,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.2059377514448209,4.0,-0.000600908628233,-1.5677415745585628,-2.994702585289964,1.4838575893539034,-0.0062483936612718,0.0301353111589379,14.77550698705674,16586.331687724876,SVR,4758.406666666667
exastencils,0.0,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.1572469889428803,7.0,0.0021663433650252,-1.8695876821110016,77.97363306742844,-1.2742821097792014,-0.0519909872829439,-0.0312181402145478,333.060997574682,25133.61114431548,GP,4758.406666666667
exastencils,0.0,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.3020033625822505,4.0,-0.000600908628233,-2.1311332402677867,-2.409236594150951,0.3387333858938373,0.019984022703602,0.0278330941077765,17.318621468533244,17234.269098820183,SPLConqueror,4758.406666666667
exastencils,0.0,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0459252354378028,0.0,0.0151180389792595,0.000553362172208,-0.0138897333638805,3.3378809273092123,-0.054756830289263,-0.6331064030268948,3.675820952034935,3787.555823182758,DECART,4758.406666666667
exastencils,0.0,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.1098927195051473,5.0,-0.0003678139678936,0.0025599911381293,-0.0508970494489235,0.0862868186339302,-0.0190449928545425,0.0121348916017108,99.46494683922248,3659.540773635201,DeepPerf,4758.406666666667
exastencils,0.0,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0528179801753548,4.0,-0.000415628257194,-0.0005702131910929,-0.0822027647455776,0.0016260365103373,-0.0157979705316392,0.0145053687938955,3.376895935304523,3459.765823541365,HINNPerf,4758.406666666667
exastencils,0.0,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0775837130470688,5.0,-0.0002303478861552,-0.0354466574157033,-0.3003108149811266,0.0628878749642762,-0.0172678872118061,0.0122585437891381,4.140364829106067,4042.874505420945,DaL,4758.406666666667
exastencils,1.0,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-0.292802808619078,2.0,-0.0004216050433565,0.0091064350201492,-0.038091298258899,0.056955771386963,-0.0091780849942711,0.0127895083185743,3.023724884850395,3115.3928661080363,RF,4689.173333333334
exastencils,1.0,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0160194706401934,1.0,0.0106533797158387,-0.0105989250957256,-0.0648254160078094,2.25708381445911,0.0110858240397992,-0.4156990794759291,3.735353281318345,3846.951044144543,DT,4684.646666666667
exastencils,1.0,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.258419415676574,7.0,-0.0004993032634696,-2.1216787743112118,-2.394113929244564,1.1144425006912364,0.019864607763526,0.0276895591363056,17.433105965278294,17240.263946830513,LR,4881.04
exastencils,1.0,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-0.2059377514448209,4.0,-0.000600908628233,-1.5677415745585628,-2.994702585289964,1.4838575893539034,-0.0062483936612718,0.0301353111589379,14.77550698705674,16586.331687724876,SVR,4868.106666666668
exastencils,1.0,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.1572469889428803,7.0,0.0021663433650252,-1.8695876821110016,77.97363306742844,-1.2742821097792014,-0.0519909872829439,-0.0312181402145478,333.060997574682,25133.61114431548,GP,4890.366666666667
exastencils,1.0,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-0.3020033625822505,4.0,-0.000600908628233,-2.1311332402677867,-2.409236594150951,0.3387333858938373,0.019984022703602,0.0278330941077765,17.318621468533244,17234.269098820183,SPLConqueror,4873.393333333334
exastencils,1.0,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0459252354378028,0.0,0.0151180389792595,0.000553362172208,-0.0138897333638805,3.3378809273092123,-0.054756830289263,-0.6331064030268948,3.675820952034935,3787.555823182758,DECART,4687.059999999999
exastencils,1.0,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.1098927195051473,5.0,-0.0003678139678936,0.0025599911381293,-0.0508970494489235,0.0862868186339302,-0.0190449928545425,0.0121348916017108,99.46494683922248,3659.540773635201,DeepPerf,4694.286666666667
exastencils,1.0,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0528179801753548,4.0,-0.000415628257194,-0.0005702131910929,-0.0822027647455776,0.0016260365103373,-0.0157979705316392,0.0145053687938955,3.376895935304523,3459.765823541365,HINNPerf,4729.486666666667
