Name,FDC,FBD,PLO,Ske,Kur,CL,h_max,Ang,NBC,Gra,MAPE,RD
Landscape results/MariaDB/DaL/MariaDB_DaL_Run14_None-Off_196-776_06-06_10-34-12_2.csv,0.23652342795915618,4,0.05798969072164949,0.7183819286383081,-0.5753193798868672,2.8816867741265755,0.8308799351776204,nan,0.011404809530055243,nan,4.200426371459832,67.21262886597938
Landscape results/MariaDB/DaL/MariaDB_DaL_Run23_None-Off_196-776_06-06_10-49-29_2.csv,0.10908867975100069,3,0.061855670103092786,0.6485101234847841,-0.67320897217229,2.9580774297594665,0.8416506032416347,nan,0.010794627850769756,nan,3.6950735928037943,65.37628865979381
Landscape results/MariaDB/DaL/MariaDB_DaL_Run30_None-Off_196-776_06-06_11-01-22_2.csv,0.09804498092007198,6,0.08505154639175258,0.7011200643051777,-0.5798564363052963,3.054477312810706,0.8260332501983675,nan,0.01079146935060406,nan,3.54626436461333,59.59922680412371
Landscape results/MariaDB/DaL/MariaDB_DaL_Run20_None-Off_196-776_06-06_10-44-21_2.csv,-0.022077063657494938,6,0.04896907216494845,0.6353827428754002,-0.7665862415763414,2.673576914901682,0.8315866055560006,nan,0.011407123577919339,nan,4.022432529518354,66.62242268041237
Landscape results/MariaDB/DaL/MariaDB_DaL_Run15_None-Off_196-776_06-06_10-36-05_2.csv,0.021994959733530262,5,0.023195876288659795,0.6639857835814436,-0.5552709178027735,3.459860432534462,0.8362457150437248,nan,0.011410212015691408,nan,4.82058821973427,73.4020618556701
Landscape results/MariaDB/DaL/MariaDB_DaL_Run1_None-Off_196-776_06-06_10-12-33_2.csv,0.07225666632373197,4,0.0979381443298969,0.695412936574545,-0.6581455046646272,3.2915323798542877,0.8462853334499405,nan,0.011165045979012168,nan,5.255337689716033,84.43943298969072
Landscape results/MariaDB/DaL/MariaDB_DaL_Run16_None-Off_196-776_06-06_10-37-51_2.csv,0.12278874500254634,5,0.03608247422680412,0.7476779060104173,-0.5239219895450296,2.706573430663014,0.8088242239580931,nan,0.01079337597193493,nan,4.873480498347553,70.76030927835052
Landscape results/MariaDB/DaL/MariaDB_DaL_Run25_None-Off_196-776_06-06_10-52-49_2.csv,0.2415690892557114,3,0.055412371134020616,0.6922476546880115,-0.585851576829755,2.9894648589732737,0.8274539533894514,nan,0.011397178394101745,nan,4.216839353935107,67.68041237113403
Landscape results/MariaDB/DaL/MariaDB_DaL_Run9_None-Off_196-776_06-06_10-25-56_2.csv,0.03598752565987016,5,0.029639175257731958,0.6684476558902271,-0.676909766365033,2.495894434271073,0.8347480982397746,nan,0.01140214787242004,nan,4.864605329545992,76.05412371134021
Landscape results/MariaDB/DaL/MariaDB_DaL_Run12_None-Off_196-776_06-06_10-30-48_2.csv,0.056067593741086705,4,0.01804123711340206,0.8042406965563011,-0.30438798956822133,3.08425985598446,0.8605725802723733,nan,0.0114052834404301,nan,5.029035101290295,80.55154639175258
Landscape results/MariaDB/DaL/MariaDB_DaL_Run18_None-Off_196-776_06-06_10-41-04_2.csv,0.19973651786146185,4,0.045103092783505154,0.6673529906937594,-0.7565733139708697,2.7609953842938983,0.8399658302927002,nan,0.006001915866782644,nan,4.015161705628956,69.51804123711341
Landscape results/MariaDB/DaL/MariaDB_DaL_Run2_None-Off_196-776_06-06_10-14-19_2.csv,0.0714110528413495,3,0.36211340206185566,0.6437337135196893,-0.8162157244452755,3.2879178866244936,0.746613576986447,nan,0.009134392313885478,nan,4.533967859729796,105.4729381443299
Landscape results/MariaDB/DaL/MariaDB_DaL_Run5_None-Off_196-776_06-06_10-19-30_2.csv,0.029035657795736882,3,0.06829896907216494,0.5909794105365407,-1.011659007823022,4.150490966699586,0.8327199913837598,nan,0.1844332075598047,nan,5.506278997359916,81.99484536082474
Landscape results/MariaDB/DaL/MariaDB_DaL_Run4_None-Off_196-776_06-06_10-17-39_2.csv,0.09430266785074778,4,0.02577319587628866,0.6521076169059682,-0.7498789663104497,2.4427288550344546,0.805373452428206,nan,0.0113451359168873,nan,4.875779377369238,69.8028350515464
Landscape results/MariaDB/DaL/MariaDB_DaL_Run19_None-Off_196-776_06-06_10-42-47_2.csv,-0.1915283877715599,3,0.14304123711340205,0.6702173605319232,-0.6799934177087303,4.967958303905871,0.8503708515150722,nan,0.11205224747517153,nan,3.948820496811256,68.46134020618557
Landscape results/MariaDB/DaL/MariaDB_DaL_Run11_None-Off_196-776_06-06_10-29-15_2.csv,0.2534463422031284,5,0.027061855670103094,0.6639119593901263,-0.6843138576102863,2.639017655531923,0.8257980293578695,nan,0.010801702501758284,nan,3.9918291980435656,66.0618556701031
