Name,FDC,FBD,PLO,Ske,Kur,CL,h_max,Ang,NBC,Gra,MAPE,RD
Landscape results/hipacc/GP/hipacc_GP_Run12_None-Off_9439-4046_06-04_06-41-23_2.csv,0.18299037634928533,5,0.2884330202669303,1.6841254660553862,3.0921764183552822,0.9466151431797698,0.7936555680616042,nan,0.7435396216107077,nan,3.3421906829086216,125.76445872466634
Landscape results/hipacc/GP/hipacc_GP_Run14_None-Off_9439-4046_06-04_06-56-18_2.csv,0.10844662934773906,4,0.2985664854176965,1.6726116711771248,2.8771236259994604,1.4507879646966504,0.7943264971024931,nan,0.7487292462874009,nan,3.326714240748215,125.46465645081562
Landscape results/hipacc/GP/hipacc_GP_Run6_None-Off_9439-4046_06-04_05-56-46_2.csv,0.10715660461830832,3,0.29831932773109243,1.7189753067832974,3.2478487440801684,0.7001758435003509,0.7992363902629147,nan,0.7396549370789325,nan,3.130677824600457,119.2016806722689
Landscape results/hipacc/GP/hipacc_GP_Run9_None-Off_9439-4046_06-04_06-19-06_2.csv,0.05489898090558529,3,0.29609490855165593,1.6897726948153977,3.0848477232302214,0.8951392745339357,0.7817481668459991,nan,0.7359779359683575,nan,3.2818443937447546,125.97305981216016
Landscape results/hipacc/GP/hipacc_GP_Run4_None-Off_9439-4046_06-04_05-41-49_2.csv,0.1822516604521698,5,0.29288185862580324,1.6600186030213306,2.840756387931969,1.1997225490063363,0.7913642799587556,nan,0.7452181735846094,nan,3.28605705077333,125.20365793376175
Landscape results/hipacc/GP/hipacc_GP_Run5_None-Off_9439-4046_06-04_05-49-20_2.csv,0.1391278114145227,3,0.3017795353435492,1.6366000737213349,2.7083469554181194,1.4431145730505723,0.7831449802978678,nan,0.7443780431180305,nan,3.336089124880479,126.33316856154227
Landscape results/hipacc/GP/hipacc_GP_Run1_None-Off_9439-4046_05-14_18-37-54_2.csv,0.01813340862204035,6,0.3012852199703411,0.19043969913346698,-0.7256112993500072,3.225854453174972,0.8594652860200662,nan,0.7570931837056176,nan,18.34057709435984,400.7698961937716
Landscape results/hipacc/GP/hipacc_GP_Run15_None-Off_9439-4046_06-04_07-03-49_2.csv,0.032539105334783734,4,0.29238754325259514,1.6165584942159579,2.575330468128106,0.6909305729344433,0.796338042569453,nan,0.7512426323344745,nan,3.2165978788364096,123.1890756302521
Landscape results/hipacc/GP/hipacc_GP_Run8_None-Off_9439-4046_06-04_06-11-38_2.csv,0.11229921566820582,4,0.2894216510133465,1.6444252702423523,2.737550640145203,0.4452952018699858,0.7792100238717913,nan,0.7320215740509483,nan,3.35958002602507,130.06475531389026
Landscape results/hipacc/GP/hipacc_GP_Run30_None-Off_9439-4046_06-04_08-55-35_2.csv,0.06980365727585307,5,0.2906574394463668,1.4552495273544364,4.275817703270796,0.57566836633778,0.7939845536830892,nan,0.7485050729578531,nan,3.8856952131676143,135.00444883835888
Landscape results/hipacc/GP/hipacc_GP_Run23_None-Off_9439-4046_06-04_08-03-20_2.csv,0.09271021209747085,4,0.3040039545229857,1.3911556137962393,3.981362519777017,0.5655498526810279,0.7890818001399591,nan,0.7527558799621141,nan,3.460772396246535,129.3845773603559
Landscape results/hipacc/GP/hipacc_GP_Run22_None-Off_9439-4046_06-04_07-55-52_2.csv,0.12819019069925244,4,0.2990608007909046,0.9678374532378723,12.230315969106579,0.48260211816873133,0.7913336778949069,nan,0.7580030455830159,nan,3.7412084121002755,132.16608996539793
Landscape results/hipacc/GP/hipacc_GP_Run26_None-Off_9439-4046_06-04_08-25-44_2.csv,0.08607783499553957,3,0.29733069698467623,1.5828280748832126,2.5250386791824706,1.008405974875503,0.7973440445280526,nan,0.7479453329199428,nan,3.350898649744523,126.45847750865052
Landscape results/hipacc/GP/hipacc_GP_Run10_None-Off_9439-4046_06-04_06-26-30_2.csv,0.04690228866887222,5,0.29733069698467623,1.6364306563801814,2.692463111589425,0.22326380391907844,0.7892586205254264,nan,0.7408355454338057,nan,3.3257094120987976,122.7073652990608
Landscape results/hipacc/GP/hipacc_GP_Run2_None-Off_9439-4046_06-04_05-26-51_2.csv,0.07216229980017129,3,0.2948591201186357,1.6051131569132133,2.7939590721524024,1.9082014025528606,0.7905865522594795,nan,0.7401099157512716,nan,3.3770476095679554,128.72120612951062
Landscape results/hipacc/GP/hipacc_GP_Run16_None-Off_9439-4046_06-04_07-11-15_2.csv,0.1382876399489137,5,0.3049925852694019,1.5421828299448652,2.715862584613145,0.3861093083478162,0.790781535545179,nan,0.7398969354374249,nan,3.3327194534524716,128.57983193277312
Landscape results/hipacc/GP/hipacc_GP_Run13_None-Off_9439-4046_06-04_06-48-51_2.csv,0.04015188623274305,5,0.3027681660899654,1.7627569285780633,3.9646884472883084,0.42807941513729764,0.7974830566484112,nan,0.7289199961488604,nan,3.5564562213238773,131.29090459713296
Landscape results/hipacc/GP/hipacc_GP_Run3_None-Off_9439-4046_06-04_05-34-21_2.csv,-0.0843129929012509,6,0.29881364310430053,1.662518670390041,2.9421080199623173,0.6930962313462318,0.7861296554546515,nan,0.7437775784818245,nan,3.2705797862450927,120.5004943153732
Landscape results/hipacc/GP/hipacc_GP_Run21_None-Off_9439-4046_06-04_07-48-26_2.csv,0.030115846672377815,4,0.30721700444883837,1.2955070054537645,6.282357698093083,0.1764975779708515,0.7893877745693152,nan,0.7367155717474163,nan,3.3466106964592077,127.07488877904103
Landscape results/hipacc/GP/hipacc_GP_Run17_None-Off_9439-4046_06-04_07-18-42_2.csv,0.07838216966566813,6,0.3040039545229857,1.6965693299589393,3.008814982786726,0.4998718052602239,0.7935765939939294,nan,0.7415869228031404,nan,3.3677211922488404,126.56895699456253
Landscape results/hipacc/GP/hipacc_GP_Run24_None-Off_9439-4046_06-04_08-10-47_2.csv,0.06838813557486711,5,0.29560059317844783,1.6770578717474842,2.8675883466602743,0.6576621858340054,0.7858053902055879,nan,0.73868167046125,nan,3.061780406240902,123.3845773603559
Landscape results/hipacc/GP/hipacc_GP_Run27_None-Off_9439-4046_06-04_08-33-12_2.csv,0.01563881579240846,4,0.2921403855659911,11.764299154713239,295.99228710607287,0.42961988268017093,0.7840687219050692,nan,0.7502222832952109,nan,3.808776593121265,119.45081562036579
Landscape results/hipacc/GP/hipacc_GP_Run20_None-Off_9439-4046_06-04_07-41-00_2.csv,0.09155428492161088,4,0.2985664854176965,1.602001292201355,3.1202530244022126,0.31943477853965807,0.7927177011086132,nan,0.7423998182438404,nan,3.351948069588681,123.77039050914483
Landscape results/hipacc/GP/hipacc_GP_Run29_None-Off_9439-4046_06-04_08-48-06_2.csv,0.08947018750302109,4,0.29238754325259514,1.5608378366149396,2.4223690647325906,0.7902018840497153,0.791511198883296,nan,0.7542526938846392,nan,3.3926164733956363,127.91374196737519
Landscape results/hipacc/GP/hipacc_GP_Run11_None-Off_9439-4046_06-04_06-33-57_2.csv,0.06470219000192343,6,0.28868017795353434,1.6605338769525186,2.8222410844404324,0.5159108961033492,0.7787720433964126,nan,0.7465988996234214,nan,3.2440555720768054,123.26569451309936
Landscape results/hipacc/GP/hipacc_GP_Run25_None-Off_9439-4046_06-04_08-18-19_2.csv,0.09442627158932604,4,0.286950074147306,1.0968775218597246,7.50354306917356,0.38326709340222936,0.7917010348874827,nan,0.7408368997984947,nan,3.614077094761286,128.95996045477014
Landscape results/hipacc/GP/hipacc_GP_Run19_None-Off_9439-4046_06-04_07-33-33_2.csv,-0.014924559244440794,5,0.300790904597133,5.173812528604678,84.79350104848493,1.5374967713673289,0.7828078172883801,nan,0.7536490316446506,nan,3.626673758414763,122.54597132970835
Landscape results/hipacc/GP/hipacc_GP_Run18_None-Off_9439-4046_06-04_07-26-09_2.csv,0.14932282022385088,4,0.29041028175976275,7.034216971864384,144.99570918159048,0.4104135223051173,0.8014839726772321,nan,0.7538284962129672,nan,3.6866808891212792,127.07488877904103
Landscape results/hipacc/GP/hipacc_GP_Run28_None-Off_9439-4046_06-04_08-40-39_2.csv,0.06200177375231091,6,0.29510627780523974,1.633696862711931,2.9533488099270784,0.6228972712946818,0.7936092387215299,nan,0.7595840503200392,nan,3.683518511776857,134.57019278299555
Landscape results/hipacc/GP/hipacc_GP_Run7_None-Off_9439-4046_06-04_06-04-14_2.csv,0.04557819104496051,4,0.29510627780523974,1.5645888182121235,3.769411242926579,0.42442065151649105,0.7917300817625759,nan,0.7403372451768551,nan,3.406354965225373,132.95007414730597
