Name,FDC,FBD,PLO,Ske,Kur,CL,h_max,Ang,NBC,Gra,MAPE,RD
Landscape results/exastencils/SPLConqueror/exastencils_SPLConqueror_Run17_None-Off_2401-83657_05-26_15-41-28_2.csv,0.628221197349413,7,0.0002510250188268764,-0.5824160096805663,0.12071186288797398,3.0850575165931464,0.8355523507050848,nan,0.9585147711252138,nan,17.605538848482265,17215.282427053324
Landscape results/exastencils/SPLConqueror/exastencils_SPLConqueror_Run3_None-Off_2401-83657_05-26_13-29-57_2.csv,0.6732133291521533,7,0.00023907144650178706,-0.6992603891872349,0.23425459784461022,2.8081545569725095,0.8337852495424631,nan,0.9583370339120616,nan,17.326787072340828,17194.43950894725
Landscape results/exastencils/SPLConqueror/exastencils_SPLConqueror_Run5_None-Off_2401-83657_05-26_13-49-53_2.csv,0.6082079985472115,7,0.00021516430185160835,-0.615036734245707,0.15061944894484203,3.18961874691037,0.8318242799406826,nan,0.9583581684726127,nan,16.862465161881147,17220.66993796096
Landscape results/exastencils/SPLConqueror/exastencils_SPLConqueror_Run24_None-Off_2401-83657_05-26_16-35-29_2.csv,0.6400418852669036,7,0.0002271178741766977,-0.6055116334673875,0.13590669243387277,2.8855777345593,0.7882642484843402,nan,0.958283921152286,nan,16.72833816189679,17259.971550497867
Landscape results/exastencils/SPLConqueror/exastencils_SPLConqueror_Run1_None-Off_2401-83657_05-26_13-10-08_2.csv,0.51033031359951,8,0.00023907144650178706,-0.6728253602476418,0.20881271943904967,2.8774959132244997,0.8328378269889855,nan,0.9583657889073678,nan,17.310455864725657,17267.30034545824
Landscape results/exastencils/SPLConqueror/exastencils_SPLConqueror_Run21_None-Off_2401-83657_05-26_16-12-40_2.csv,0.640039554670092,6,0.0001314892955759829,-0.6182223739004342,0.1553718482113724,3.2275002357628813,0.8183979793514712,nan,0.963290321265337,nan,17.417304048332525,17281.648660602223
Landscape results/exastencils/SPLConqueror/exastencils_SPLConqueror_Run26_None-Off_2401-83657_05-26_16-50-30_2.csv,0.5865873921890123,7,0.00023907144650178706,-0.6095920972885368,0.1551721871277949,2.950860936097601,0.8343648841357749,nan,0.9581190487423317,nan,17.71494761806793,17229.97701328042
Landscape results/exastencils/SPLConqueror/exastencils_SPLConqueror_Run7_None-Off_2401-83657_05-26_14-09-59_2.csv,0.6067648983559283,6,0.0002271178741766977,-0.6068066292843761,0.16251275596095027,3.1603916181213965,0.8192620918372923,nan,0.9583588241444801,nan,17.442159717123793,17243.560969195645
Landscape results/exastencils/SPLConqueror/exastencils_SPLConqueror_Run11_None-Off_2401-83657_05-26_14-46-23_2.csv,0.5961426757769112,6,0.00021516430185160835,-0.6190739727488163,0.15557110173431088,3.1604581110344623,0.8175391522505813,nan,0.9585562302980927,nan,16.73575393814163,17241.0651350156
Landscape results/exastencils/SPLConqueror/exastencils_SPLConqueror_Run10_None-Off_2401-83657_05-26_14-36-59_2.csv,0.5819290118891581,7,0.00021516430185160835,-0.5804818529739203,0.15887607575179308,3.4928891203839134,0.8327569064399324,nan,0.9583598551932194,nan,17.619732291441572,17272.38649485399
Landscape results/exastencils/SPLConqueror/exastencils_SPLConqueror_Run25_None-Off_2401-83657_05-26_16-43-09_2.csv,0.6053984451413386,6,0.0002271178741766977,-0.6433732769372048,0.20064527580353042,2.985961873965365,0.8184909357169424,nan,0.9582509657661546,nan,17.388443644224516,17320.328400492486
Landscape results/exastencils/SPLConqueror/exastencils_SPLConqueror_Run28_None-Off_2401-83657_05-26_18-12-16_2.csv,0.6550866121443776,7,0.0002510250188268764,-0.673565184768472,0.20842532182838847,2.967072628103687,0.819944403469997,nan,0.9584639442750025,nan,18.200560323680026,17194.819321754305
Landscape results/exastencils/SPLConqueror/exastencils_SPLConqueror_Run13_None-Off_2401-83657_05-26_15-04-53_2.csv,0.6107980113946726,7,0.00019125715720142965,-0.653201627888966,0.19694288883239475,3.2067339702048505,0.8327472111695692,nan,0.9582873632435851,nan,17.554041491290228,17233.3453267509
Landscape results/exastencils/SPLConqueror/exastencils_SPLConqueror_Run9_None-Off_2401-83657_05-26_14-27-31_2.csv,0.5165748711836481,7,0.0002629785911519658,-0.6850028498822902,0.21232035368826896,3.108170282953927,0.8244522123226689,nan,0.9583650032452171,nan,17.555719662372024,17361.125918930873
