Name,FDC,FBD,PLO,Ske,Kur,CL,h_max,Ang,NBC,Gra,MAPE,RD
Landscape results/7z/HINNPerf/7z_HINNPerf_Run23_None-Off_3600-65040_06-15_00-55-37_2.csv,-0.0035444031185287166,3,0.001045510455104551,2.6851736409089133,8.165147924923975,3.312820725582519,0.8099165630536649,nan,0.8907541231889438,nan,8.01810344155321,2230.499523370234
Landscape results/7z/HINNPerf/7z_HINNPerf_Run18_None-Off_3600-65040_06-15_00-02-42_2.csv,0.052892511276311865,4,0.0011377613776137761,2.6957056580974905,8.261398358310124,3.6356421104859886,0.7898616966098553,nan,0.8957251800488094,nan,6.318785380621813,2126.061085485855
Landscape results/7z/HINNPerf/7z_HINNPerf_Run21_None-Off_3600-65040_06-15_00-34-31_2.csv,0.18607479192232987,3,0.0008148831488314883,2.6834397411855324,8.185941565861148,3.662484280112183,0.8154576833275263,nan,0.8962337466976649,nan,7.982025997230258,2069.87758302583
Landscape results/7z/HINNPerf/7z_HINNPerf_Run4_None-Off_3600-65040_06-14_21-30-25_2.csv,0.11691650986927123,3,0.0009686346863468635,2.7154674151434155,8.396512165165554,3.9223406871557422,0.7737630520134974,nan,0.8898035661369684,nan,7.447450616696096,2190.6238007380075
Landscape results/7z/HINNPerf/7z_HINNPerf_Run12_None-Off_3600-65040_06-14_22-58-06_2.csv,-0.027757877152803152,2,0.0007687576875768758,2.681369244315565,8.187705383882694,3.664191872392311,0.7713514486352075,nan,0.8931964784995514,nan,8.340545094536113,2294.461331488315
Landscape results/7z/HINNPerf/7z_HINNPerf_Run19_None-Off_3600-65040_06-15_00-13-19_2.csv,0.36086534177178864,3,0.001045510455104551,2.7240910824452675,8.470769489717059,3.7640715010835377,0.8279950002026217,nan,0.8943444094457671,nan,8.643586231588332,2403.2757226322265
Landscape results/7z/HINNPerf/7z_HINNPerf_Run8_None-Off_3600-65040_06-14_22-14-25_2.csv,0.06398610086265799,5,0.0006611316113161132,2.6943145666121766,8.293287519698776,3.3265895261645473,0.8023097017989577,nan,0.8950245453585524,nan,7.578451340972575,2146.6792589175893
Landscape results/7z/HINNPerf/7z_HINNPerf_Run2_None-Off_3600-65040_06-14_21-08-27_2.csv,0.2580251431055656,5,0.0011838868388683887,2.6811922762782756,8.127958029638418,3.821602671035168,0.8232159207746018,nan,0.8929064924553689,nan,6.68273826003455,2092.3593788437884
Landscape results/7z/HINNPerf/7z_HINNPerf_Run3_None-Off_3600-65040_06-14_21-19-16_2.csv,-0.03408014803023278,3,0.001014760147601476,2.6770822696254486,8.118550463786258,3.2535811763851883,0.7895733836186711,nan,0.8888521405302925,nan,8.59469828878555,2424.9917589175893
Landscape results/7z/HINNPerf/7z_HINNPerf_Run30_None-Off_3600-65040_06-15_02-58-27_2.csv,0.15166644947809738,2,0.0014145141451414513,2.6944398633984172,8.233784816172424,3.419813508274725,0.7889726135389035,nan,0.8892033503345557,nan,8.020404548352836,2284.194618696187
Landscape results/7z/HINNPerf/7z_HINNPerf_Run14_None-Off_3600-65040_06-14_23-19-54_2.csv,-0.08002774582860796,5,0.0009686346863468635,2.683481263454189,8.195986882659199,3.801668556732889,0.8117973830841322,nan,0.8857782353469842,nan,8.629307535843084,2364.78540897909
Landscape results/7z/HINNPerf/7z_HINNPerf_Run24_None-Off_3600-65040_06-15_01-06-13_2.csv,-0.014865071276525536,1,0.0012761377613776138,2.677292382800704,8.113879947901825,3.7519544167359564,0.8011266531831452,nan,0.8908323666924223,nan,7.182560669440676,2031.2753997539976
Landscape results/7z/HINNPerf/7z_HINNPerf_Run1_None-Off_3600-65040_06-14_20-57-51_2.csv,0.3411645052670148,3,0.001045510455104551,2.6872685228342026,8.228478759071793,4.121335109033743,0.7925661332973867,nan,0.8929234457682069,nan,7.87055893725443,2219.6081334563346
Landscape results/7z/HINNPerf/7z_HINNPerf_Run5_None-Off_3600-65040_06-14_21-41-29_2.csv,0.10036524466965696,4,0.0016605166051660517,2.68138316210344,8.124037319270682,3.249851307773928,0.8014673902172599,nan,0.8897732628700715,nan,7.835609411942812,2246.20073800738
Landscape results/7z/HINNPerf/7z_HINNPerf_Run28_None-Off_3600-65040_06-15_02-23-03_2.csv,0.12404520038849462,3,0.0007380073800738007,2.6832346548446724,8.170382726527372,4.383394969946835,0.8060728469982104,nan,0.8953285778081737,nan,7.674126658512874,2090.436577490775
Landscape results/7z/HINNPerf/7z_HINNPerf_Run10_None-Off_3600-65040_06-14_22-36-36_2.csv,0.27012653222827754,5,0.0008456334563345634,2.6902683607183127,8.246197346426396,3.4700399955794325,0.7881726963559267,nan,0.8934209249895583,nan,6.839399181420028,2129.686500615006
Landscape results/7z/HINNPerf/7z_HINNPerf_Run11_None-Off_3600-65040_06-14_22-47-21_2.csv,0.07576103746236525,5,0.0010301353013530135,2.699206269420378,8.253956626958926,3.5733227771287486,0.8031959727033752,nan,0.8919134888598741,nan,7.456636140610305,2189.083102706027
Landscape results/7z/HINNPerf/7z_HINNPerf_Run6_None-Off_3600-65040_06-14_21-52-14_2.csv,0.24740626956433526,3,0.0013991389913899138,2.6718860655259227,8.06701066782731,3.4142016992005386,0.8106181604326187,nan,0.8907435460741344,nan,8.258317736986285,2124.169357318573
