Name,FDC,FBD,PLO,Ske,Kur,CL,h_max,Ang,NBC,Gra,MAPE,RD
Landscape results/hsmgp/DeepPerf/hsmgp_DeepPerf_Run4_None-Off_2419-1037_05-26_03-53-48_2.csv,0.17932995571872812,6,0.18418514946962392,2.398760465162392,4.846158962123772,1.3038875382608572,0.7670521200141196,nan,0.21849362473462675,nan,97.72470954843845,6.451301832208293
Landscape results/hsmgp/DeepPerf/hsmgp_DeepPerf_Run20_None-Off_2419-1037_05-30_14-32-07_2.csv,0.10795058460472863,3,0.20443587270973965,2.3409183392389212,4.487310849746996,1.4594197834747271,0.7927501590183903,nan,0.22081652389339715,nan,97.72408855323759,7.182256509161041
Landscape results/hsmgp/DeepPerf/hsmgp_DeepPerf_Run18_None-Off_2419-1037_05-30_01-47-23_2.csv,0.07770603717042719,2,0.2063645130183221,2.4436761332735037,5.105114795154522,1.6024921198156823,0.7796154813537859,nan,0.21069243317878777,nan,97.72265290633825,10.90453230472517
Landscape results/hsmgp/DeepPerf/hsmgp_DeepPerf_Run5_None-Off_2419-1037_05-26_12-39-23_2.csv,0.09032113345961729,2,0.20154291224686596,2.4563639622016376,5.198343545243285,1.7587856180481038,0.7703918481379174,nan,0.21731420352646905,nan,97.72139021406485,7.864030858244937
Landscape results/hsmgp/DeepPerf/hsmgp_DeepPerf_Run11_None-Off_2419-1037_05-28_18-02-38_2.csv,0.06715098249225132,2,0.20540019286403086,2.5374284217089276,5.599077309800226,1.8439955699660897,0.7824206758518568,nan,0.21827225676714931,nan,97.72412119911958,7.540983606557377
Landscape results/hsmgp/DeepPerf/hsmgp_DeepPerf_Run16_None-Off_2419-1037_05-29_19-15-48_2.csv,0.09939715236472926,0,0.18611378977820636,2.451362804432567,5.158119620119749,1.2695459315888833,0.7649633939823339,nan,0.2104312340011419,nan,97.72603389858551,8.331726133076181
Landscape results/hsmgp/DeepPerf/hsmgp_DeepPerf_Run15_None-Off_2419-1037_05-29_16-25-37_2.csv,0.08816069403591424,2,0.18611378977820636,2.3889526725355026,4.814978521221458,1.5776454256249424,0.7803930937329524,nan,0.21077016078613864,nan,97.7234315337977,6.895853423336548
Landscape results/hsmgp/DeepPerf/hsmgp_DeepPerf_Run17_None-Off_2419-1037_05-29_22-00-14_2.csv,-0.12112102629521122,3,0.1880424300867888,2.5749210943387197,6.016689688698603,1.5920726210834248,0.785728262454329,nan,0.2183426224743374,nan,97.7153817476033,7.672131147540983
Landscape results/hsmgp/DeepPerf/hsmgp_DeepPerf_Run22_None-Off_2419-1037_05-30_19-08-37_2.csv,0.15747235388797032,2,0.1755062680810029,2.5800063739498285,5.82938923210223,1.732731396379179,0.7757125020741652,nan,0.2173450534384593,nan,97.72554230133416,7.429122468659595
Landscape results/hsmgp/DeepPerf/hsmgp_DeepPerf_Run26_None-Off_2419-1037_05-31_12-16-50_2.csv,0.13481147870190197,2,0.19864995178399228,2.2860322170490224,4.275403630554507,1.7191738774443661,0.7739029525320626,nan,0.2171897241037595,nan,97.72452031105148,7.405978784956606
