Name,FDC,FBD,PLO,Ske,Kur,CL,h_max,Ang,NBC,Gra,MAPE,RD
Landscape results/dconvert/DT/dconvert_DT_Run28_None-Off_578-6186_05-26_21-15-35_2.csv,0.5461873819782046,5,0.07602956705385427,1.4002302749588162,1.3949564895472006,2.0155918516174656,0.8566326513623573,nan,0.8117155553027686,nan,3.7705447900403373,73.21911298838437
Landscape results/dconvert/DT/dconvert_DT_Run1_None-Off_578-6186_05-26_21-08-44_2.csv,0.6120219217354804,3,0.08169761273209548,1.3706606845716094,1.2815661247124845,1.841566827974312,0.8454412534161039,nan,0.6780415509117351,nan,3.3652248701399907,67.35490716180371
Landscape results/dconvert/DT/dconvert_DT_Run3_None-Off_578-6186_05-26_21-09-15_2.csv,0.5421632027422616,1,0.08762612851832183,1.4425800804586952,1.5671505529012366,2.5132481950517813,0.8544741289325816,nan,0.814232920643045,nan,3.4484326415489495,70.40308019118429
Landscape results/dconvert/DT/dconvert_DT_Run8_None-Off_578-6186_05-26_21-10-28_2.csv,0.6331922955638715,0,0.08994708994708994,1.4220634248266828,1.4834948898590365,2.559868063669376,0.8431254378843687,nan,0.8672254898319028,nan,3.46294991545628,69.03862433862435
Landscape results/dconvert/DT/dconvert_DT_Run4_None-Off_578-6186_05-26_21-09-30_2.csv,0.6266817015035856,2,0.08879492600422834,1.427571496847729,1.5181328237036062,1.839543658913588,0.856006756222683,nan,0.7584408056138131,nan,3.3092561502978164,68.57241014799155
Landscape results/dconvert/DT/dconvert_DT_Run10_None-Off_578-6186_05-26_21-10-55_2.csv,0.6219442905151781,4,0.08589607635206786,1.3972831575329,1.3698723472783891,1.839854197277796,0.8606446696790129,nan,0.8387988377557055,nan,3.6407883260423843,70.12937433722163
Landscape results/dconvert/DT/dconvert_DT_Run5_None-Off_578-6186_05-26_21-09-45_2.csv,0.4724431016332804,0,0.08835978835978836,1.407230203441548,1.3748887913970593,2.196907924453243,0.8619199121593821,nan,0.8720644497263842,nan,3.5286438018916217,70.21481481481482
Landscape results/dconvert/DT/dconvert_DT_Run27_None-Off_578-6186_05-26_21-15-20_2.csv,0.5969185423220643,2,0.08139534883720931,1.3919158763137733,1.3354740116357728,2.3295746035636937,0.8496220726949317,nan,0.7604055700669836,nan,3.5776968489006045,71.54439746300211
Landscape results/dconvert/DT/dconvert_DT_Run2_None-Off_578-6186_05-26_21-09-00_2.csv,0.6463897872200909,4,0.09277807063784924,1.392774652750504,1.337652674273138,1.9094190759807728,0.8470020876507975,nan,0.8713854928533156,nan,3.4940157386504,71.10437532946759
Landscape results/dconvert/DT/dconvert_DT_Run30_None-Off_578-6186_05-26_21-16-06_2.csv,0.6298172904008659,3,0.08907741251325557,1.3748384862788345,1.3020412585165975,1.9632562975141485,0.8488893539525849,nan,0.7355040446641633,nan,3.549805547934189,72.18928950159066
Landscape results/dconvert/DT/dconvert_DT_Run14_None-Off_578-6186_05-26_21-11-56_2.csv,0.6884440806517222,2,0.09066808059384941,1.4469935019961258,1.4679754082631815,2.677220700754265,0.8572831256583888,nan,0.7135130340759782,nan,3.481472752862439,71.69353128313892
Landscape results/dconvert/DT/dconvert_DT_Run21_None-Off_578-6186_05-26_21-13-52_2.csv,0.59254566738337,1,0.08734780307040763,1.370249966217854,1.3065739289119147,1.9677685536694511,0.8515390824587226,nan,0.7173412425772294,nan,3.491397562650221,69.69560614081524
Landscape results/dconvert/DT/dconvert_DT_Run19_None-Off_578-6186_05-26_21-13-21_2.csv,0.6154137874249958,1,0.07957559681697612,1.373319259023863,1.2435511828400037,2.4533898434529195,0.8472345673316852,nan,0.7639684987547157,nan,3.3835642829851436,67.22652519893899
