Name,FDC,FBD,PLO,Ske,Kur,CL,h_max,Ang,NBC,Gra,MAPE,RD
Landscape results/Apache/HINNPerf/Apache_HINNPerf_Run27_None-Off_507-12933_06-16_16-36-00_2.csv,0.5267720788627523,5,0.0125,-1.4964085883149634,0.2398449188994154,1.429811984903871,0.8631897524790506,nan,0.1338713097467463,nan,0.7986850390105428,117.8640625
Landscape results/Apache/HINNPerf/Apache_HINNPerf_Run3_None-Off_507-12933_06-16_15-13-52_2.csv,0.41359889870173916,8,0.025,-1.4961234602684284,0.23945198217269636,2.6162245834286386,0.8708625255391375,nan,0.08693255626383743,nan,0.7989223444735492,125.9515625
Landscape results/Apache/HINNPerf/Apache_HINNPerf_Run7_None-Off_507-12933_06-16_15-27-37_2.csv,0.2549451446104162,5,0.0171875,-1.4964492709728696,0.23987980008278686,2.4490820508247886,0.8499609595724728,nan,0.14913347880546712,nan,0.8079073407313472,126.484375
Landscape results/Apache/HINNPerf/Apache_HINNPerf_Run30_None-Off_507-12933_06-16_16-46-19_2.csv,0.3808659115659703,4,0.0125,-1.496233099263778,0.2396105302927456,1.4555863375114004,0.8609389901325579,nan,0.13333109404690013,nan,0.7928306642534848,121.2703125
Landscape results/Apache/HINNPerf/Apache_HINNPerf_Run21_None-Off_507-12933_06-16_16-15-32_2.csv,0.40221711496674645,6,0.034375,-1.4964780260344808,0.23987032368806993,3.712384956381857,0.8105061685224371,nan,0.1489018796190244,nan,0.8721924464647965,116.753125
Landscape results/Apache/HINNPerf/Apache_HINNPerf_Run4_None-Off_507-12933_06-16_15-17-17_2.csv,0.23065086264732604,3,0.0125,-1.4963957888419954,0.23984441963802983,2.392974065438677,0.8450864322778677,nan,0.14878506454758192,nan,0.8267370139588583,119.98125
Landscape results/Apache/HINNPerf/Apache_HINNPerf_Run29_None-Off_507-12933_06-16_16-42-53_2.csv,0.4882525274851633,4,0.0125,-1.4963287189731695,0.23977782836373374,1.5675081237585573,0.8657042677776956,nan,0.13331770721089337,nan,0.8082786586718815,119.6796875
Landscape results/Apache/HINNPerf/Apache_HINNPerf_Run18_None-Off_507-12933_06-16_16-05-17_2.csv,0.290545130672021,5,0.01875,-1.4963846623079702,0.23980913741385868,1.886348316939126,0.8418108056272148,nan,0.14942113460430434,nan,0.8120145923574313,120.7671875
Landscape results/Apache/HINNPerf/Apache_HINNPerf_Run16_None-Off_507-12933_06-16_15-58-22_2.csv,0.5404931541652979,4,0.0125,-1.496426393836518,0.2398628556069604,1.790088096457828,0.8702699836148993,nan,0.1499597994954397,nan,0.7866180863975041,126.246875
Landscape results/Apache/HINNPerf/Apache_HINNPerf_Run25_None-Off_507-12933_06-16_16-29-12_2.csv,0.17885346508953734,5,0.03125,-1.4964762321748655,0.23986507737704832,1.7375510800601783,0.8681048112496556,nan,0.14928598569064833,nan,0.8473618902608443,125.93125
Landscape results/Apache/HINNPerf/Apache_HINNPerf_Run15_None-Off_507-12933_06-16_15-54-58_2.csv,0.9686080138530309,3,0.046875,-1.4964672305334292,0.23987188988952646,2.2525938889772004,0.8591374172454747,nan,0.09320283767450922,nan,0.789645872474817,127.21875
Landscape results/Apache/HINNPerf/Apache_HINNPerf_Run6_None-Off_507-12933_06-16_15-24-10_2.csv,0.2977558577869051,7,0.01875,-1.4962851648791926,0.2397240885162084,2.584236451900833,0.8431457358561125,nan,0.1495018929454107,nan,0.800244233341204,128.6421875
Landscape results/Apache/HINNPerf/Apache_HINNPerf_Run26_None-Off_507-12933_06-16_16-32-35_2.csv,-0.04654004877432392,7,0.01875,-1.49642328724331,0.23986446309669995,2.60875806023767,0.8446743185537152,nan,0.14816771491181596,nan,0.7867962493109781,121.6421875
Landscape results/Apache/HINNPerf/Apache_HINNPerf_Run10_None-Off_507-12933_06-16_15-37-57_2.csv,0.09443479163959713,4,0.028125,-1.4962869686536553,0.23966129406025383,1.596720132413919,0.8828885095454504,nan,0.0457050707639116,nan,0.8067876266573422,126.025
Landscape results/Apache/HINNPerf/Apache_HINNPerf_Run2_None-Off_507-12933_06-16_15-10-23_2.csv,0.06629019380654953,4,0.01875,-1.4962964835155654,0.23961219958765456,2.1432374481496668,0.8577703304631439,nan,0.13392454170980522,nan,0.9098382019401127,126.2875
